id;submitdate;lastpage;startlanguage;seed;startdate;datestamp;year;Nemployees;Ncommunities;management;freeINDandDEC;freeFINandGOV;AREAtotal;AREAred;facilities[SQ001];facilities[SQ002];facilities[SQ003];facilities[SQ004];facilities[SQ005];NCSOs;CSOrehab;CSOinvest;Npumpstat;MvarCSO[SQ001];MvarCSO[SQ002];MvarCSO[SQ003];MvarCSO[SQ004];MvarCSO[SQ005];MvarCSO[other];NinstrumCSO;Npluviom;WLmeas[SQ001];WLmeas[SQ002];WLmeas[SQ003];WLmeas[SQ004];WLmeas[SQ005];WLmeas[other];WLplants;WLassess;WLdataQlty;WLdataQLTYbad[SQ001];WLdataQLTYbad[SQ002];WLdataQLTYbad[SQ003];WLdataQLTYbad[other];WQproblm2[SQ001];WQproblm2[SQ002];WQproblm2[SQ003];WQproblm2[SQ004];WQproblm2[other];ORGshare[SQ001];ORGshare[SQ002];ORGshare[SQ003];ORGshare[SQ004];ORGshare[other];MTavail;METex[SQ001];METex[SQ002];METex[SQ003];METex[SQ004];METex[SQ005];METex[SQ006];METex[SQ007];METex[SQ008];METex[SQ009];METex[other];METobst[SQ001];METobst[SQ002];METobst[SQ003];METobst[SQ004];METobst[SQ005];METobst[SQ006];METobst[SQ007];METobst[SQ008];METobst[other];MEASplants[SQ001];MEASplants[SQ002];MEASplants[SQ003];MEASplants[SQ004];MEASplants[SQ005];MEASplants[SQ006];MEASplants[SQ007];MEASplants[SQ008];MEASplants[SQ009];MEASplants[other];MEunc;MEunc[comment];IntDrainPlan;IDPyear;IDPrev;ORGcoopUD;EMPevent;MEAStp;woWWTP;woWWTP[other];SSvision;SSvision[comment];CSOpublic;CSOpublic[comment];CSOlaw;impREG;TSguide;REGapply;REGenf;CSOreg[SQ001];CSOreg[SQ002];CSOreg[SQ003];CSOreg[SQ004];CSOreg[other];CSOmonit[1];CSOmonit[2];CSOmonit[3];CSOmonit[4];CSOmonit[5];CSOmonit[6];CSOmonit[7];CSOmonit[8];CSOmonit[9];CSOmonit[10];CSOmonit[11];CSOmonit[12];CSOownprop;UDfeed;COUDapply[SQ001];COUDapply[SQ002];interviewtime;groupTime3815;yearTime;NemployeesTime;NcommunitiesTime;managementTime;freeINDandDECTime;freeFINandGOVTime;AREAtotalTime;AREAredTime;facilitiesTime;groupTime3816;NCSOsTime;CSOrehabTime;CSOinvestTime;NpumpstatTime;groupTime3817;MvarCSOTime;NinstrumCSOTime;NpluviomTime;groupTime3818;WLmeasTime;WLplantsTime;WLassessTime;WLdataQltyTime;WLdataQLTYbadTime;WQproblm2Time;ORGshareTime;groupTime3821;MTavailTime;METexTime;METobstTime;MEASplantsTime;MEuncTime;groupTime3822;IntDrainPlanTime;IDPyearTime;IDPrevTime;ORGcoopUDTime;groupTime3823;EMPeventTime;groupTime3824;MEAStpTime;woWWTPTime;SSvisionTime;CSOpublicTime;groupTime3825;CSOlawTime;impREGTime;TSguideTime;REGapplyTime;REGenfTime;CSOregTime;groupTime3826;CSOmonitTime;CSOownpropTime;UDfeedTime;groupTime3827;CIsurveyTime;COUDapplyTime;is_complete;ip_region;ip_country
569;2024-07-23 05:10:17;11.0;de;1137586805;2024-07-23 04:49:43;2024-07-23 05:10:17;1.0;2.0;1.0;;;;1219.0;0.0;No;Yes;No;No;No;4.0;No;No;3.0;No;No;Yes;Yes;No;;4.0;1.0;No;No;No;No;Yes;;;Several times a year;Enig;;;;;;;;;;Yes;No;No;No;;Yes;;;;;;;;;;;;;;;;;;;;Yes;No;No;No;Yes;Yes;No;No;No;;No, I don't think this is needed;;Yes;2015;No;5.0;Yes;No, neither of those;Yes, it makes sense to take over all rainwater systems and the entire sewerage system in the association's territory;;I am in favor of this vision and am generally open to the use of such modern technologies for the facilities of our wastewater association;;I reject this vision because I think data from wastewater infrastructures should not be openly available;;No;No;No;Yes;Yes;Yes;No;No;No;;Education and training opportunities for measurement technology and measurement data management;Standards and technical guidelines for equipping the systems with measurement technology (e.g. water level measuring device in the CSO);Customized services of engineering and design offices;;;;;;;;;;;;No;No;1238.13;414.44;;;;;;;;;;27.6;;;;;35.69;;;;89.28;;;;;;;;56.41;;;;;;334.91;;;;;10.55;;99.53;;;;;58.22;;;;;;;88.11;;;;23.39;;;complete;Zurich;CH
572;2024-07-23 08:05:02;11.0;de;1793201886;2024-07-23 07:07:07;2024-07-23 08:05:02;1966.0;8.0;10.0;Yes;5.0;5.0;1287.0;215.0;No;No;Yes;No;Yes;29.0;;;7.0;Yes;Yes;Yes;Yes;No;;28.0;1.0;Yes;No;Yes;No;No;;Of most;In near real-time;Enig;;;;;;;;;;Yes;No;No;No;;Yes;;;;;;;;;;;;;;;;;;;;No;No;No;Yes;No;No;No;No;No;;Yes, I do uncertainty calculations on my data;Trending der Daten;Yes;;;;Yes;No, neither of those;;;I am in favor of this vision and am generally open to the use of such modern technologies for the facilities of our wastewater association;;;;;;;;;Yes;No;No;No;;Own suggestion;Standards and technical guidelines for equipping the systems with measurement technology (e.g. water level measuring device in the CSO);Participation in the running costs of the maintenance of the measuring instruments and the evaluation of the measurement data;;;;;;;;;;Verbindliche rechtliche Grundlagen von Seite Kanton/Staat;;No;No;3483.02;126.58;;;;;;;;;;64.45;;;;;350.6;;;;66.68;;;;;;;;242.19;;;;;;197.05;;;;;34.59;;539.96;;;;;59.96;;;;;;;1657.57;;;;143.39;;;complete;Bern;CH
87;2024-07-02 07:26:15;11.0;fr;777356881;2024-07-02 06:35:18;2024-07-02 07:26:15;1994.0;2.0;1.0;No;4.0;4.0;1752.0;;No;No;Yes;No;Yes;2.0;Yes;Yes;5.0;Yes;No;No;No;No;;0.0;1.0;No;No;Yes;No;No;;Of most;In near real-time;Enig;;;;;;;;;;Yes;No;No;No;;No;Yes;No;Yes;Yes;No;No;No;No;No;;Yes;No;No;No;Yes;No;No;Yes;;;;;;;;;;;;Yes, I do uncertainty calculations on my data;;;;;5.0;Yes;Yes, for the maintenance of the measurement technology;Yes, it makes sense to acquire all urban drainage assets;;I reject this vision because I do not think much of the use of such modern technologies for the assets of our wastewater association;;I reject this vision because I think data from wastewater infrastructures should not be openly available;;;;;;;No;No;Yes;No;;Standards and technical guidelines for equipping the systems with measurement technology (e.g. water level measuring device in the CSO);One-off subsidy for metrology equipment;Participation in the running costs of the maintenance of the measuring instruments and the evaluation of the measurement data;;;;;;;;;;;;No;No;3060.98;779.84;;;;;;;;;;88.77;;;;;147.05;;;;157.51;;;;;;;;333.62;;;;;;28.25;;;;;35.3;;938.25;;;;;113.95;;;;;;;349.75;;;;88.69;;;complete;Vaud;CH
573;2024-07-23 09:35:13;11.0;de;1039563024;2024-07-23 09:21:36;2024-07-23 09:35:13;1976.0;1.0;1.0;;5.0;2.0;;;Yes;Yes;No;No;No;;;;1.0;;;;;;;;0.0;No;No;No;No;Yes;;From some;The evaluation is carried out irregularly, e.g. during the planning or revision of the integrated drainage plan;Uenig;No;No;Yes;Bauform;Yes;No;No;No;;No;No;No;No;;No;No;No;No;No;Yes;Yes;Yes;No;Yes;;Yes;Yes;No;No;No;No;No;No;;;;;;;;;;;;;;Yes;1995;Yes;4.0;No;;Yes, it makes sense to take over all rainwater systems and the entire sewerage system in the association's territory;;I am in favor of this vision and am generally open to the use of such modern technologies for the facilities of our wastewater association;;I reject this vision because I think data from wastewater infrastructures should not be openly available;;Yes;Yes;Yes;Yes;Yes;No;No;Yes;No;;Standards and technical guidelines for equipping the systems with measurement technology (e.g. water level measuring device in the CSO);Performance indicators;Environmental protection targets (e.g. measured values of water level in the CSO, flow rate in the sewer);;;;;;;;;;;;No;No;820.22;248.3;;;;;;;;;;17.8;;;;;10.94;;;;149.32;;;;;;;;85.7;;;;;;28.43;;;;;24.94;;97.3;;;;;46.08;;;;;;;100.38;;;;11.03;;;complete;Geneva;CH
85;2024-07-02 06:57:24;11.0;de;389769834;2024-07-02 06:14:37;2024-07-02 06:57:24;1979.0;2.0;5.0;Yes;5.0;5.0;297.3;;No;No;Yes;No;Yes;8.0;Yes;No;4.0;Yes;Yes;Yes;Yes;Yes;;2.0;0.0;No;Yes;Yes;No;No;;From some;Daily;;;;;;;;;;;No;Yes;No;Yes;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;No, I don't think this is needed;;Yes;2003;;4.0;Yes;No, neither of those;;;I am in favor of this vision and am generally open to the use of such modern technologies for the facilities of our wastewater association;;;;;;Yes;Yes;;Yes;No;No;No;;Standards and technical guidelines for equipping the systems with measurement technology (e.g. water level measuring device in the CSO);Environmental protection targets (e.g. measured values of water level in the CSO, flow rate in the sewer);Increased supervisory role of the cantons;;;;;;;;;;;;No;No;2571.09;1059.0;;;;;;;;;;633.1;;;;;84.9;;;;153.4;;;;;;;;48.45;;;;;;73.96;;;;;27.17;;183.93;;;;;90.84;;;;;;;168.64;;;;47.7;;;complete;Zurich;CH
84;2024-07-02 06:44:25;11.0;de;364653011;2024-07-02 06:13:06;2024-07-02 06:44:25;1968.0;2.0;3.0;No;3.0;2.0;887.0;;No;Yes;No;Yes;Yes;10.0;No;Yes;10.0;Yes;Yes;No;No;No;;1.0;0.0;Yes;No;No;No;No;;From some;In near real-time;Enig;;;;;;;;;;Yes;No;No;No;;No;Yes;No;No;No;Yes;Yes;No;No;No;;No;Yes;No;No;No;Yes;No;No;;;;;;;;;;;;No, but I would like to know more or to do this in future;;Yes;2009;Yes;5.0;No;No, neither of those;Yes, it makes sense to take over all rainwater systems and the entire sewerage system in the association's territory;;I am in favor of this vision and am generally open to the use of such modern technologies for the facilities of our wastewater association;;I reject this vision because I think data from wastewater infrastructures should not be openly available;;No;No;Yes;Yes;Yes;Yes;No;No;No;;Environmental protection targets (e.g. measured values of water level in the CSO, flow rate in the sewer);Standards and technical guidelines for equipping the systems with measurement technology (e.g. water level measuring device in the CSO);;;;;;;;;;;;;No;No;1884.79;801.25;;;;;;;;;;73.74;;;;;122.81;;;;168.8;;;;;;;;192.5;;;;;;33.76;;;;;45.12;;195.1;;;;;86.67;;;;;;;100.56;;;;64.48;;;complete;Bern;CH
599;2024-07-26 08:26:55;11.0;de;893033509;2024-07-26 08:05:53;2024-07-26 08:26:55;1979.0;2.0;4.0;No;3.0;3.0;;;Yes;Yes;Yes;No;No;20.0;Yes;Yes;5.0;No;No;Yes;No;No;;4.0;1.0;Yes;No;Yes;No;No;;From some;Daily;;;;;;;;;;;Yes;No;No;No;;Yes;;;;;;;;;;;;;;;;;;;;Yes;No;Yes;No;Yes;No;No;No;No;;Yes, I do uncertainty calculations on my data;;Yes;;Yes;;Yes;Yes, for the evaluation of the measurement data;;;I am in favor of this vision and am generally open to the use of such modern technologies for the facilities of our wastewater association;;I reject this vision because I think data from wastewater infrastructures should not be openly available;;Yes;Yes;Yes;Yes;No;Yes;No;Yes;No;;Standards and technical guidelines for equipping the systems with measurement technology (e.g. water level measuring device in the CSO);Participation in the running costs of the maintenance of the measuring instruments and the evaluation of the measurement data;Education and training opportunities for measurement technology and measurement data management;;;;;;;;;;;;No;No;1266.48;577.47;;;;;;;;;;163.3;;;;;117.37;;;;59.71;;;;;;;;49.45;;;;;;47.59;;;;;12.35;;82.78;;;;;51.41;;;;;;;86.32;;;;18.73;;;complete;Lucerne;CH
580;2024-07-26 11:50:52;11.0;de;1565489861;2024-07-23 14:01:48;2024-07-26 11:50:52;1974.0;6.0;3.0;Yes;5.0;4.0;590.0;160.0;No;Yes;Yes;Yes;No;18.0;Yes;Yes;33.0;No;Yes;Yes;Yes;No;;9.0;1.0;No;No;Yes;No;No;;Of most;Daily;Enig;;;;;;;;;;No;Yes;No;No;;Yes;;;;;;;;;;;;;;;;;;;;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;;No, but I would like to know more or to do this in future;;Yes;2014;Yes;5.0;Yes;Yes, both for the maintenance of the measurement technology and for the evaluation of the measurement data;No;;I am in favor of this vision and am generally open to the use of such modern technologies for the facilities of our wastewater association;;I am in favor of this vision, because I generally fin that transparency improves effectiveness and aids innovation;;;;;Yes;;No;No;No;No;Ab 2025 Zentrale Bewirtschaftung vom PLS;Standards and technical guidelines for equipping the systems with measurement technology (e.g. water level measuring device in the CSO);Environmental protection targets (e.g. measured values of water level in the CSO, flow rate in the sewer);Customized services of engineering and design offices;;;;;;;;;;;;No;No;8052.32;1995.57;;;;;;;;;;1956.13;;;;;908.67;;;;878.23;;;;;;;;535.46;;;;;;185.49;;;;;86.39;;382.94;;;;;550.15;;;;;;;408.95;;;;164.34;;;complete;Bern;CH
581;2024-07-23 14:26:37;11.0;fr;415983658;2024-07-23 14:14:04;2024-07-23 14:26:37;1975.0;2.0;5.0;;4.0;4.0;;;No;No;Yes;No;Yes;4.0;No;No;1.0;No;Yes;No;No;No;;;;No;No;Yes;No;No;;From some;Never;;;;;;;;;;;Yes;No;No;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;No;;;4.0;Yes;Yes, for the maintenance of the measurement technology;;;;;;;No;No;Yes;Yes;No;No;No;No;No;;Standards and technical guidelines for equipping the systems with measurement technology (e.g. water level measuring device in the CSO);One-off subsidy for metrology equipment;;;;;;;;;;;;;No;No;759.27;223.17;;;;;;;;;;48.23;;;;;72.1;;;;94.21;;;;;;;;52.92;;;;;;21.93;;;;;16.86;;104.83;;;;;40.9;;;;;;;68.42;;;;15.7;;;complete;Auvergne-Rhône-Alpes;FR
78;2024-07-02 05:57:33;11.0;de;1679547652;2024-07-02 05:36:41;2024-07-02 05:57:33;1972.0;3.0;2.0;No;1.0;1.0;10000.0;;No;Yes;No;No;No;7.0;No;No;3.0;No;Yes;No;No;No;;0.0;0.0;No;Yes;No;No;No;;From some;Annually;Enig;;;;;;;;;;No;Yes;No;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;No, I don't think this is needed;;;;;5.0;No;No, neither of those;No;;I reject this vision because I do not think much of the use of such modern technologies for the assets of our wastewater association;;I reject this vision because I think data from wastewater infrastructures should not be openly available;;Yes;Yes;Yes;Yes;Yes;No;No;Yes;No;;Standards and technical guidelines for equipping the systems with measurement technology (e.g. water level measuring device in the CSO);One-off subsidy for metrology equipment;Customized services of engineering and design offices;;;;;;;;;;;;No;No;1255.75;414.86;;;;;;;;;;52.96;;;;;125.02;;;;178.19;;;;;;;;37.52;;;;;;14.22;;;;;27.18;;162.34;;;;;97.74;;;;;;;112.54;;;;33.18;;;complete;Bern;CH
76;2024-07-08 14:10:17;11.0;de;292479669;2024-07-02 05:25:05;2024-07-08 14:10:17;1982.0;2.0;3.0;;5.0;5.0;176.0;;No;No;No;Yes;Yes;0.0;;;7.0;;;;;;;;1.0;No;No;Yes;No;No;;Of most;;;;;;;;;;;;Yes;No;No;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;No, I don't think this is needed;;;;;5.0;Yes;No, neither of those;No;;I am in favor of this vision and am generally open to the use of such modern technologies for the facilities of our wastewater association;;I reject this vision because I think data from wastewater infrastructures should not be openly available;;Yes;;;Yes;;Yes;No;No;No;;Customized services of engineering and design offices;Participation in the running costs of the maintenance of the measuring instruments and the evaluation of the measurement data;Joint events and information campaigns;;;;;;;;;;;;No;No;3619.73;705.78;;;;;;;;;;225.8;;;;;966.04;;;;863.14;;;;;;;;334.15;;;;;;61.93;;;;;33.61;;151.05;;;;;109.34;;;;;;;127.44;;;;41.45;;;complete;Bern;CH
578;2024-07-23 11:42:26;11.0;de;1111648002;2024-07-23 11:12:47;2024-07-23 11:42:26;1943.0;4.0;2.0;Yes;2.0;3.0;3000.0;;No;Yes;Yes;No;Yes;4.0;No;Yes;;No;Yes;Yes;Yes;No;;3.0;1.0;Yes;No;No;No;No;;Of most;In near real-time;Enig;;;;;;;;;;Yes;No;No;No;;Yes;;;;;;;;;;;;;;;;;;;;No;No;No;Yes;No;No;No;No;No;;No, but I would like to know more or to do this in future;;Yes;2003;Yes;4.0;Yes;Yes, for the maintenance of the measurement technology;No;;I am in favor of this vision and am generally open to the use of such modern technologies for the facilities of our wastewater association;;I reject this vision because I think data from wastewater infrastructures should not be openly available;;No;No;No;;;No;No;Yes;No;;Increased supervisory role of the cantons;Standards and technical guidelines for equipping the systems with measurement technology (e.g. water level measuring device in the CSO);Environmental protection targets (e.g. measured values of water level in the CSO, flow rate in the sewer);;;;;;;;;;;;No;No;1784.57;617.63;;;;;;;;;;97.84;;;;;109.84;;;;104.51;;;;;;;;86.9;;;;;;384.86;;;;;27.85;;155.31;;;;;93.1;;;;;;;78.26;;;;28.47;;;complete;Zurich;CH
232;2024-07-04 08:18:04;11.0;de;227954129;2024-07-04 08:04:53;2024-07-04 08:18:04;2013.0;1.5;6.0;;3.0;2.0;;;No;Yes;No;No;No;6.0;Yes;Yes;3.0;Yes;Yes;Yes;Yes;Yes;;6.0;0.0;Yes;No;Yes;No;No;;Of most;The evaluation is carried out irregularly, e.g. during the planning or revision of the integrated drainage plan;Enig;;;;;;;;;;No;Yes;No;Yes;;Yes;;;;;;;;;;;;;;;;;;;;No;No;No;No;Yes;Yes;No;No;Yes;;No, but I would like to know more or to do this in future;;Yes;2012;;3.0;Yes;No, neither of those;Yes, it makes sense to take over all stormwater systems and the regionally important sewerage system;;I am in favor of this vision and am generally open to the use of such modern technologies for the facilities of our wastewater association;;I am in favor of this vision, because I generally fin that transparency improves effectiveness and aids innovation;;;;;;;Yes;No;No;Yes;;Standards and technical guidelines for equipping the systems with measurement technology (e.g. water level measuring device in the CSO);Customized services of engineering and design offices;Shifting competence from the municipality to the association;;;;;;;;;;;;No;No;796.17;166.75;;;;;;;;;;56.33;;;;;71.73;;;;70.58;;;;;;;;56.42;;;;;;52.69;;;;;27.25;;111.93;;;;;35.05;;;;;;;72.61;;;;74.83;;;complete;Aargau;CH
597;2024-07-26 05:53:10;11.0;de;1765719570;2024-07-26 05:35:02;2024-07-26 05:53:10;1800.0;30.0;1.0;Yes;3.0;5.0;2900.0;1500.0;No;Yes;Yes;Yes;Yes;65.0;Yes;Yes;11.0;Yes;Yes;Yes;Yes;Yes;;15.0;5.0;No;No;Yes;Yes;Yes;;Of most;Once a month;Uenig;Yes;No;Yes;;Yes;No;No;Yes;;No;Yes;Yes;No;;Yes;;;;;;;;;;;;;;;;;;;;Yes;No;No;Yes;No;Yes;Yes;No;Yes;;No, but I would like to know more or to do this in future;;Yes;2017;Yes;5.0;Yes;No, neither of those;No;;I am in favor of this vision and am generally open to the use of such modern technologies for the facilities of our wastewater association;;I support this vision on the following condition:;"Es soll vom Inhaber frei wählbar sein, welche Parameter öffentlich gemacht werden. Gefahr, ""an den Pranger"" gestellt zu werden. Schlechte Performance des Kanalnetzes ist nicht zwingend gleichbedeutend mit einem schlechten Job der Inhabenden / Betreibenden";Yes;No;Yes;Yes;No;Yes;No;No;No;;Increased supervisory role of the cantons;Environmental protection targets (e.g. measured values of water level in the CSO, flow rate in the sewer);Standards and technical guidelines for equipping the systems with measurement technology (e.g. water level measuring device in the CSO);;;;;;;;;;;;No;No;1092.78;568.67;;;;;;;;;;127.68;;;;;21.96;;;;76.57;;;;;;;;38.53;;;;;;17.56;;;;;6.97;;151.53;;;;;28.16;;;;;;;48.82;;;;6.33;;;complete;Lucerne;CH
595;2024-07-25 14:00:49;11.0;de;1593115755;2024-07-25 13:45:23;2024-07-25 14:00:49;1965.0;3.0;1.0;Yes;4.0;4.0;;;No;Yes;Yes;No;Yes;7.0;Yes;No;4.0;No;Yes;No;No;Yes;;2.0;1.0;No;No;Yes;No;No;;From some;Once a month;Enig;;;;;;;;;;Yes;No;No;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;No, I don't think this is needed;;;;;4.0;Yes;No, neither of those;Yes, it makes sense to take over all stormwater systems and the regionally important sewerage system;;I am in favor of this vision and am generally open to the use of such modern technologies for the facilities of our wastewater association;;I reject this vision because I think data from wastewater infrastructures should not be openly available;;No;No;Yes;Yes;Yes;Yes;No;No;No;;;;;;;;;;;;;;;;No;No;930.77;204.47;;;;;;;;;;128.83;;;;;86.14;;;;68.3;;;;;;;;40.58;;;;;;37.52;;;;;46.42;;127.29;;;;;103.27;;;;;;;29.09;;;;58.86;;;complete;Zurich;CH
69;2024-07-01 19:01:46;11.0;de;1859757311;2024-07-01 18:06:48;2024-07-01 19:01:46;1980.0;2.0;10.0;No;4.0;4.0;332.0;315.0;No;No;Yes;No;Yes;1.0;No;Yes;1.0;No;No;No;No;No;Keine Messung;0.0;1.0;No;No;No;No;No;Keine/Übertragung ;Of none;Never;;;;;;;;;;;Yes;No;No;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;;Yes;4.0;No;No, neither of those;Yes, it makes sense to take over all rainwater systems and the entire sewerage system in the association's territory;;I am in favor of this vision and am generally open to the use of such modern technologies for the facilities of our wastewater association;;I am in favor of this vision, because I generally fin that transparency improves effectiveness and aids innovation;;No;No;No;Yes;Yes;Yes;No;No;No;;Shifting competence from the municipality to the association;Better products and services from metrology companies;Increased supervisory role of the cantons;;;;;;;;;;;Unsere Anlage wird bald rückgebaut und das Abwasser in eine andere, neue Anlage gepumpt. Die Kanäle und Entlastungen sind 40 jährig und sollten am Ende ihrer Lebensdauer von 80 Jahren frühzeitig mit der neuen ARA zeitgemäss umgerüstet bzw. geplant und überwacht werden (Bewirtschaftung über Leitsystem der neuen ARA).;No;No;3303.86;494.47;;;;;;;;;;133.09;;;;;1385.88;;;;168.41;;;;;;;;32.42;;;;;;70.88;;;;;38.74;;82.09;;;;;96.83;;;;;;;735.87;;;;65.18;;;complete;Zurich;CH
593;2024-07-25 09:05:02;11.0;de;542451413;2024-07-25 08:00:14;2024-07-25 09:05:02;1972.0;25.0;18.0;Yes;4.0;5.0;3300.0;450.0;Yes;No;Yes;No;Yes;37.0;Yes;Yes;25.0;Yes;Yes;Yes;Yes;Yes;;16.0;3.0;No;Yes;Yes;Yes;Yes;;From some;Annually;Enig;;;;;;;;;;No;Yes;Yes;No;;Yes;;;;;;;;;;;;;;;;;;;;Yes;No;No;Yes;Yes;No;No;No;No;;No, but I would like to know more or to do this in future;;Yes;2007;Yes;5.0;Yes;No, neither of those;Yes, it makes sense to take over all stormwater systems and the regionally important sewerage system;;I am in favor of this vision and am generally open to the use of such modern technologies for the facilities of our wastewater association;;I am in favor of this vision, because I generally fin that transparency improves effectiveness and aids innovation;;No;No;Yes;Yes;No;Yes;Yes;Yes;Yes;;One-off subsidy for metrology equipment;Participation in the running costs of the maintenance of the measuring instruments and the evaluation of the measurement data;Shifting competence from the municipality to the association;;;;;;;;;;;Langfristiger Systemwechsel zu vermehrt dezentraler Abwasserentsorgung / Bewirtschaftung, weg von Schwemmkanalisation hin zu Bewirtschaftung der Abwasserbestandteile (Wasser und Feststoffe) als wertvolle Ressourcen, in dem die natürlichen Stoffkreisläufe möglichst wiederhergestellt werden. ;Yes;Yes;3884.37;376.09;;;;;;;;;;1551.16;;;;;239.05;;;;135.12;;;;;;;;167.9;;;;;;32.62;;;;;10.43;;177.56;;;;;98.13;;;;;;;1020.14;;;;76.17;;;complete;Zug;CH
